# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       161   -1.0578657070e+01    2.5283597652e-01    6.3013737546e+01    6.3000000000e+01    0.0000000000e+00   -1.0538509168e+01    9.8950743713e-01    1.0000000000e+00
       162   -1.0542497818e+01    2.1177660051e-01    6.3006712650e+01    6.3000000000e+01    0.0000000000e+00   -1.0538657625e+01    9.9812782188e-01    1.0000000000e+00
       163   -1.0567107085e+01    2.9553946014e-01    6.3004969002e+01    6.3000000000e+01    0.0000000000e+00   -1.0538442685e+01    1.0000000000e+00    1.0000000000e+00
       164   -1.0562878787e+01    2.2525512045e-01    6.3008134423e+01    6.3000000000e+01    0.0000000000e+00   -1.0538529244e+01    9.9520626469e-01    1.0000000000e+00
       165   -1.0533956591e+01    2.3255838783e-01    6.3002894205e+01    6.3000000000e+01    0.0000000000e+00   -1.0538654962e+01    1.0000000000e+00    1.0000000000e+00
       166   -1.0547338422e+01    2.7100700067e-01    6.3000539592e+01    6.3000000000e+01    0.0000000000e+00   -1.0538396639e+01    9.9330964783e-01    9.8412698413e-01
       167   -1.0550397952e+01    2.5327880321e-01    6.2004200761e+01    6.2000000000e+01    0.0000000000e+00   -1.0538301482e+01    9.9920038111e-01    1.0000000000e+00
       168   -1.0486072622e+01    2.3556730332e-01    6.1998557814e+01    6.2000000000e+01    0.0000000000e+00   -1.0522329452e+01    1.0000000000e+00    1.0000000000e+00
       169   -1.0531076611e+01    2.4994586715e-01    6.1995793305e+01    6.2000000000e+01    0.0000000000e+00   -1.0521667533e+01    1.0000000000e+00    1.0000000000e+00
       170   -1.0453788912e+01    2.0446473304e-01    6.1990874507e+01    6.2000000000e+01    0.0000000000e+00   -1.0521436585e+01    1.0000000000e+00    1.0000000000e+00
       171   -1.0414113730e+01    3.9111363105e-01    6.1973065911e+01    6.2000000000e+01    0.0000000000e+00   -1.0520535223e+01    1.0000000000e+00    1.0000000000e+00
       172   -1.0412011719e+01    3.1345340176e-01    6.1967011830e+01    6.2000000000e+01    0.0000000000e+00   -1.0519114155e+01    1.0000000000e+00    1.0000000000e+00
       173   -1.0438934006e+01    3.6705210847e-01    6.1971207080e+01    6.2000000000e+01    0.0000000000e+00   -1.0517884057e+01    9.9839686540e-01    1.0000000000e+00
       174   -1.0420633587e+01    3.7655358667e-01    6.1972774112e+01    6.2000000000e+01    0.0000000000e+00   -1.0517054733e+01    9.8987186724e-01    1.0000000000e+00
       175   -1.0433469118e+01    3.5319003965e-01    6.1972235778e+01    6.2000000000e+01    0.0000000000e+00   -1.0516050944e+01    1.0000000000e+00    9.8387096774e-01
       176   -1.0475939636e+01    3.8970873202e-01    6.0985144382e+01    6.1000000000e+01    0.0000000000e+00   -1.0515131386e+01    9.9784336585e-01    1.0000000000e+00
       177   -1.0429527270e+01    5.1648499013e-01    6.0985805656e+01    6.1000000000e+01    0.0000000000e+00   -1.0498513098e+01    9.9044843090e-01    1.0000000000e+00
       178   -1.0444132716e+01    5.0911129009e-01    6.0981182768e+01    6.1000000000e+01    0.0000000000e+00   -1.0497608015e+01    1.0000000000e+00    1.0000000000e+00
       179   -1.0516621669e+01    3.2614217746e-01    6.0994698791e+01    6.1000000000e+01    0.0000000000e+00   -1.0496743703e+01    9.9204350993e-01    1.0000000000e+00
       180   -1.0491586502e+01    4.3481521788e-01    6.1001966561e+01    6.1000000000e+01    0.0000000000e+00   -1.0496746554e+01    9.9775469042e-01    1.0000000000e+00
       181   -1.0381497381e+01    5.1708954825e-01    6.0981475609e+01    6.1000000000e+01    0.0000000000e+00   -1.0496459165e+01    9.9764494309e-01    1.0000000000e+00
       182   -1.0413115859e+01    4.3760189383e-01    6.0970009935e+01    6.1000000000e+01    0.0000000000e+00   -1.0494888818e+01    9.8526465003e-01    1.0000000000e+00
       183   -1.0421359751e+01    3.7709598169e-01    6.0976426869e+01    6.1000000000e+01    0.0000000000e+00   -1.0493722692e+01    9.9834571771e-01    1.0000000000e+00
       184   -1.0395803211e+01    5.7285523873e-01    6.0974082233e+01    6.1000000000e+01    0.0000000000e+00   -1.0492925964e+01    1.0000000000e+00    1.0000000000e+00
       185   -1.0427408283e+01    2.5614817218e-01    6.0975308733e+01    6.1000000000e+01    0.0000000000e+00   -1.0491809597e+01    1.0000000000e+00    1.0000000000e+00
       186   -1.0479443445e+01    2.3820861922e-01    6.0988367093e+01    6.1000000000e+01    0.0000000000e+00   -1.0491000039e+01    1.0000000000e+00    1.0000000000e+00
       187   -1.0479112526e+01    2.1689941510e-01    6.0996356766e+01    6.1000000000e+01    0.0000000000e+00   -1.0490776432e+01    1.0000000000e+00    1.0000000000e+00
       188   -1.0476134464e+01    2.1969958144e-01    6.0995934914e+01    6.1000000000e+01    0.0000000000e+00   -1.0490473631e+01    9.9601191118e-01    1.0000000000e+00
       189   -1.0448772162e+01    1.5000910206e-01    6.0991483622e+01    6.1000000000e+01    0.0000000000e+00   -1.0490017735e+01    9.9724076804e-01    1.0000000000e+00
       190   -1.0444288524e+01    1.4171262108e-01    6.0986883322e+01    6.1000000000e+01    0.0000000000e+00   -1.0489306746e+01    9.9882595008e-01    1.0000000000e+00
       191   -1.0501151712e+01    2.2022330924e-01    6.0995072344e+01    6.1000000000e+01    0.0000000000e+00   -1.0488570558e+01    9.9509491406e-01    1.0000000000e+00
       192   -1.0489802759e+01    1.7616493010e-01    6.1002016717e+01    6.1000000000e+01    0.0000000000e+00   -1.0488453816e+01    1.0000000000e+00    1.0000000000e+00
       193   -1.0467166758e+01    1.6879123166e-01    6.0996912374e+01    6.1000000000e+01    0.0000000000e+00   -1.0488240801e+01    9.9761937080e-01    1.0000000000e+00
       194   -1.0442843352e+01    1.5197559921e-01    6.0989951662e+01    6.1000000000e+01    0.0000000000e+00   -1.0487677607e+01    9.9702756114e-01    1.0000000000e+00
       195   -1.0466875459e+01    1.8744617620e-01    6.0990144543e+01    6.1000000000e+01    0.0000000000e+00   -1.0486922836e+01    1.0000000000e+00    1.0000000000e+00
       196   -1.0485587479e+01    2.0020881864e-01    6.0996764953e+01    6.1000000000e+01    0.0000000000e+00   -1.0486458729e+01    1.0000000000e+00    9.8360655738e-01
       197   -1.0515419181e+01    1.6735946059e-01    6.1007772733e+01    6.1000000000e+01    0.0000000000e+00   -1.0486233652e+01    9.9139069488e-01    9.8360655738e-01
       198   -1.0486245245e+01    2.0308670527e-01    6.0006973981e+01    6.0000000000e+01    0.0000000000e+00   -1.0486286556e+01    1.0000000000e+00    1.0000000000e+00
       199   -1.0465253519e+01    2.0189894167e-01    6.0001769185e+01    6.0000000000e+01    0.0000000000e+00   -1.0469424435e+01    9.9570553468e-01    1.0000000000e+00
       200   -1.0484241626e+01    2.6640271421e-01    6.0001606941e+01    6.0000000000e+01    0.0000000000e+00   -1.0468880406e+01    9.9697898717e-01    1.0000000000e+00
       201   -1.0522315609e+01    2.4500338233e-01    6.0010217967e+01    6.0000000000e+01    0.0000000000e+00   -1.0468552220e+01    1.0000000000e+00    1.0000000000e+00
       202   -1.0505342036e+01    2.0553119667e-01    6.0013351837e+01    6.0000000000e+01    0.0000000000e+00   -1.0468625010e+01    9.9080501673e-01    1.0000000000e+00
       203   -1.0498964142e+01    2.2955922002e-01    6.0009915006e+01    6.0000000000e+01    0.0000000000e+00   -1.0468496504e+01    9.9054611020e-01    1.0000000000e+00
       204   -1.0536395936e+01    2.2987526508e-01    6.0014643476e+01    6.0000000000e+01    0.0000000000e+00   -1.0468219440e+01    9.9734354794e-01    1.0000000000e+00
       205   -1.0546056994e+01    3.4408187602e-01    6.0021623635e+01    6.0000000000e+01    0.0000000000e+00   -1.0468322769e+01    9.9639167442e-01    1.0000000000e+00
       206   -1.0458712986e+01    2.5359538340e-01    6.0009936482e+01    6.0000000000e+01    0.0000000000e+00   -1.0468525222e+01    1.0000000000e+00    1.0000000000e+00
       207   -1.0457247281e+01    2.8739185895e-01    5.9996883542e+01    6.0000000000e+01    0.0000000000e+00   -1.0467859210e+01    1.0000000000e+00    1.0000000000e+00
       208   -1.0439584997e+01    3.2200984354e-01    5.9994196985e+01    6.0000000000e+01    0.0000000000e+00   -1.0467167086e+01    1.0000000000e+00    1.0000000000e+00
       209   -1.0414607890e+01    3.5146989376e-01    5.9987975940e+01    6.0000000000e+01    0.0000000000e+00   -1.0466542605e+01    9.9600594169e-01    1.0000000000e+00
       210   -1.0435881716e+01    4.1118105053e-01    5.9987645526e+01    6.0000000000e+01    0.0000000000e+00   -1.0465710343e+01    9.9290008341e-01    1.0000000000e+00
       211   -1.0529634057e+01    5.1513358926e-01    6.0004978113e+01    6.0000000000e+01    0.0000000000e+00   -1.0465117459e+01    9.8922276957e-01    1.0000000000e+00
       212   -1.0485628369e+01    4.3871286289e-01    6.0012296406e+01    6.0000000000e+01    0.0000000000e+00   -1.0465404947e+01    1.0000000000e+00    1.0000000000e+00
       213   -1.0507890745e+01    3.5905815747e-01    6.0009115348e+01    6.0000000000e+01    0.0000000000e+00   -1.0465255538e+01    9.9735115237e-01    1.0000000000e+00
       214   -1.0467704738e+01    3.5377474369e-01    6.0006531533e+01    6.0000000000e+01    0.0000000000e+00   -1.0465070223e+01    1.0000000000e+00    9.8333333333e-01
       215   -1.0566501847e+01    3.2716083796e-01    5.9015267746e+01    5.9000000000e+01    0.0000000000e+00   -1.0464652910e+01    9.9462251908e-01    1.0000000000e+00
       216   -1.0553180247e+01    3.4432651168e-01    5.9032600373e+01    5.9000000000e+01    0.0000000000e+00   -1.0448221098e+01    9.9758528264e-01    1.0000000000e+00
       217   -1.0509820615e+01    5.4713280073e-01    5.9024094285e+01    5.9000000000e+01    0.0000000000e+00   -1.0448657699e+01    9.9630300122e-01    1.0000000000e+00
       218   -1.0540521588e+01    3.7969082025e-01    5.9022273081e+01    5.9000000000e+01    0.0000000000e+00   -1.0448396750e+01    1.0000000000e+00    1.0000000000e+00
       219   -1.0460985812e+01    3.8558836732e-01    5.9015126414e+01    5.9000000000e+01    0.0000000000e+00   -1.0448432093e+01    9.9645501404e-01    1.0000000000e+00
       220   -1.0543662114e+01    1.8713320218e-01    5.9015796254e+01    5.9000000000e+01    0.0000000000e+00   -1.0447908563e+01    1.0000000000e+00    1.0000000000e+00
       221   -1.0516733807e+01    2.1811326985e-01    5.9024025047e+01    5.9000000000e+01    0.0000000000e+00   -1.0448005669e+01    9.9746442016e-01    1.0000000000e+00
       222   -1.0542555948e+01    3.1166921558e-01    5.9023838575e+01    5.9000000000e+01    0.0000000000e+00   -1.0448073292e+01    9.9732122444e-01    9.8305084746e-01
       223   -1.0571611951e+01    2.7510696073e-01    5.8032737534e+01    5.8000000000e+01    0.0000000000e+00   -1.0448148423e+01    1.0000000000e+00    1.0000000000e+00
       224   -1.0589198248e+01    2.3014628211e-01    5.8042889214e+01    5.8000000000e+01    0.0000000000e+00   -1.0431458687e+01    1.0000000000e+00    1.0000000000e+00
       225   -1.0608766647e+01    2.1083881969e-01    5.8048141387e+01    5.8000000000e+01    0.0000000000e+00   -1.0431975680e+01    9.9381974040e-01    1.0000000000e+00
       226   -1.0596645529e+01    3.6874710795e-01    5.8049049785e+01    5.8000000000e+01    0.0000000000e+00   -1.0432515540e+01    9.9830481112e-01    1.0000000000e+00
       227   -1.0622891316e+01    3.6902464941e-01    5.8050932453e+01    5.8000000000e+01    0.0000000000e+00   -1.0432907005e+01    9.9337996639e-01    1.0000000000e+00
       228   -1.0631777009e+01    2.6058274738e-01    5.9057568535e+01    5.9000000000e+01    0.0000000000e+00   -1.0433458480e+01    1.0000000000e+00    1.0000000000e+00
       229   -1.0689589913e+01    3.3133033605e-01    5.9061423405e+01    5.9000000000e+01    0.0000000000e+00   -1.0451213299e+01    9.8553589209e-01    1.0000000000e+00
       230   -1.0723353366e+01    3.8727294387e-01    5.9074605609e+01    5.9000000000e+01    0.0000000000e+00   -1.0452156382e+01    1.0000000000e+00    1.0000000000e+00
       231   -1.0707167223e+01    3.7141338731e-01    5.9076789537e+01    5.9000000000e+01    0.0000000000e+00   -1.0453434203e+01    9.9707341587e-01    1.0000000000e+00
       232   -1.0675138620e+01    3.9417102019e-01    5.9069392669e+01    5.9000000000e+01    0.0000000000e+00   -1.0454425298e+01    1.0000000000e+00    1.0000000000e+00
       233   -1.0672325010e+01    3.4129048058e-01    5.9064078092e+01    5.9000000000e+01    0.0000000000e+00   -1.0455068762e+01    9.9365157317e-01    1.0000000000e+00
       234   -1.0686002001e+01    3.3112516572e-01    6.0068005475e+01    6.0000000000e+01    0.0000000000e+00   -1.0455723820e+01    9.8882255859e-01    1.0000000000e+00
       235   -1.0689263678e+01    3.4921668883e-01    6.0063860811e+01    6.0000000000e+01    0.0000000000e+00   -1.0473389149e+01    1.0000000000e+00    1.0000000000e+00
       236   -1.0715610099e+01    3.9075785721e-01    6.0068061655e+01    6.0000000000e+01    0.0000000000e+00   -1.0474139872e+01    9.9773312653e-01    1.0000000000e+00
       237   -1.0598398530e+01    4.4720588755e-01    6.0054134817e+01    6.0000000000e+01    0.0000000000e+00   -1.0475161656e+01    9.7853085828e-01    9.8333333333e-01
       238   -1.0651642247e+01    3.8244220411e-01    5.9046720461e+01    5.9000000000e+01    0.0000000000e+00   -1.0475248034e+01    9.9321994862e-01    1.0000000000e+00
       239   -1.0739570091e+01    5.4606756349e-01    5.9069344779e+01    5.9000000000e+01    0.0000000000e+00   -1.0458927235e+01    9.8168846769e-01    1.0000000000e+00
       240   -1.0814696776e+01    6.6585566490e-01    6.1108335057e+01    6.1000000000e+01    0.0000000000e+00   -1.0460363420e+01    1.0000000000e+00    1.0000000000e+00
       241   -1.0761860539e+01    4.4154949380e-01    6.1088541941e+01    6.1000000000e+01    0.0000000000e+00   -1.0495735010e+01    9.9783489261e-01    1.0000000000e+00
       242   -1.0707389552e+01    3.5128287213e-01    6.1072098789e+01    6.1000000000e+01    0.0000000000e+00   -1.0496556320e+01    1.0000000000e+00    1.0000000000e+00
       243   -1.0643338244e+01    3.8737780653e-01    6.2057878604e+01    6.2000000000e+01    0.0000000000e+00   -1.0497138277e+01    9.9323509366e-01    1.0000000000e+00
       244   -1.0655198595e+01    3.3334475782e-01    6.2041653674e+01    6.2000000000e+01    0.0000000000e+00   -1.0513662866e+01    9.9621723969e-01    1.0000000000e+00
       245   -1.0633481315e+01    4.0106325151e-01    6.2040028615e+01    6.2000000000e+01    0.0000000000e+00   -1.0513969179e+01    1.0000000000e+00    1.0000000000e+00
       246   -1.0582255148e+01    3.7418032841e-01    6.2028614852e+01    6.2000000000e+01    0.0000000000e+00   -1.0514394185e+01    9.9530387080e-01    1.0000000000e+00
       247   -1.0578825774e+01    4.0133577218e-01    6.2020158629e+01    6.2000000000e+01    0.0000000000e+00   -1.0514396781e+01    9.9723489554e-01    1.0000000000e+00
       248   -1.0581862157e+01    3.2039795637e-01    6.2020106158e+01    6.2000000000e+01    0.0000000000e+00   -1.0514427826e+01    9.9589752406e-01    1.0000000000e+00
       249   -1.0619549853e+01    3.6841142967e-01    6.2026353151e+01    6.2000000000e+01    0.0000000000e+00   -1.0514607938e+01    9.9691007731e-01    1.0000000000e+00
       250   -1.0537017201e+01    4.7528615437e-01    6.2019253163e+01    6.2000000000e+01    0.0000000000e+00   -1.0515076246e+01    9.9673417023e-01    1.0000000000e+00
       251   -1.0523474436e+01    3.9328815726e-01    6.2004441967e+01    6.2000000000e+01    0.0000000000e+00   -1.0514915092e+01    9.9178508561e-01    1.0000000000e+00
       252   -1.0560363074e+01    2.8720225857e-01    6.2008177477e+01    6.2000000000e+01    0.0000000000e+00   -1.0514562985e+01    9.9712461703e-01    1.0000000000e+00
       253   -1.0512171303e+01    2.3925911447e-01    6.2006456329e+01    6.2000000000e+01    0.0000000000e+00   -1.0514692801e+01    9.9523033055e-01    1.0000000000e+00
       254   -1.0537810195e+01    2.4796251438e-01    6.2003073786e+01    6.2000000000e+01    0.0000000000e+00   -1.0514497699e+01    1.0000000000e+00    1.0000000000e+00
       255   -1.0520356890e+01    2.1349881840e-01    6.2004368127e+01    6.2000000000e+01    0.0000000000e+00   -1.0514402502e+01    1.0000000000e+00    1.0000000000e+00
       256   -1.0512099564e+01    2.5032374321e-01    6.2000441123e+01    6.2000000000e+01    0.0000000000e+00   -1.0514298403e+01    9.9803596620e-01    1.0000000000e+00
       257   -1.0483048733e+01    2.2859397156e-01    6.1994741520e+01    6.2000000000e+01    0.0000000000e+00   -1.0514071409e+01    1.0000000000e+00    1.0000000000e+00
       258   -1.0430181685e+01    3.1112336435e-01    6.1982191683e+01    6.2000000000e+01    0.0000000000e+00   -1.0513677725e+01    1.0000000000e+00    1.0000000000e+00
       259   -1.0412766226e+01    2.6448685641e-01    6.1971550594e+01    6.2000000000e+01    0.0000000000e+00   -1.0512923455e+01    1.0000000000e+00    1.0000000000e+00
       260   -1.0440064084e+01    2.3001432834e-01    6.2973549234e+01    6.3000000000e+01    0.0000000000e+00   -1.0512122269e+01    9.9786967260e-01    1.0000000000e+00
       261   -1.0479954512e+01    2.3098038546e-01    6.2978588528e+01    6.3000000000e+01    0.0000000000e+00   -1.0527667484e+01    9.9084272232e-01    1.0000000000e+00
       262   -1.0526693827e+01    5.4168354991e-01    6.2992201429e+01    6.3000000000e+01    0.0000000000e+00   -1.0527446177e+01    9.9566950418e-01    1.0000000000e+00
       263   -1.0438747288e+01    3.0680848571e-01    6.2985639964e+01    6.3000000000e+01    0.0000000000e+00   -1.0527583240e+01    9.9772201586e-01    1.0000000000e+00
